Dependency=location	Option=Flex_LightDistribution	Option=Flex_LightManufacturing	Option=Flex_R_D	Option=Flex_Showroom	Option=Flex_TelecomHotel_DataHosting	Option=HealthCare_AssistedLiving	Option=HealthCare_CongregateSeniorHousing	Option=HealthCare_ContinuingCareRetirementCommunity	Option=HealthCare_Hospital	Option=HealthCare_RehabilitationCenter	Option=HealthCare_SkilledNursingFacility	Option=Hospitality_Hotel	Option=Hospitality_HotelCasino	Option=Hospitality_Motel	Option=Hospitality_SingleRoomOccupancyHotel	Option=Industrial_Distribution	Option=Industrial_FoodProcessing	Option=Industrial_Manufacturing	Option=Industrial_Refrigeration_ColdStorage	Option=Industrial_Service	Option=Industrial_Showroom	Option=Industrial_TelecomHotel_DataHosting	Option=Industrial_TruckTerminal	Option=Industrial_Warehouse	Option=Land_Commercial	Option=Land_Industrial	Option=Multi_Family_Apartments	Option=Multi_Family_Dormitory	Option=Multi_Family_ManufacturedHousing_MobileHomePark	Option=Office_IndustrialLive_WorkUnit	Option=Office_Loft_CreativeSpace	Option=Office_Medical	Option=Office_OfficeLive_WorkUnit	Option=Office_Office_Residential	Option=Office_TelecomHotel_DataHosting	Option=Retail_AutoDealership	Option=Retail_AutoRepair	Option=Retail_Bank	Option=Retail_Bar	Option=Retail_BowlingAlley	Option=Retail_ConvenienceStore	Option=Retail_DayCareCenter	Option=Retail_DepartmentStore	Option=Retail_DrugStore	Option=Retail_FastFood	Option=Retail_Freestanding	Option=Retail_FuneralHome	Option=Retail_GardenCenter	Option=Retail_HealthClub	Option=Retail_MovieTheatre	Option=Retail_Restaurant	Option=Retail_ServiceStation	Option=Retail_Storefront	Option=Retail_StorefrontRetail_Office	Option=Retail_StorefrontRetail_Residential	Option=Retail_Supermarket	Option=Retail_TruckStop	Option=Retail_Veterinarian_Kennel	Option=Specialty_AirplaneHangar	Option=Specialty_Airport	Option=Specialty_AutoSalvageFacility	Option=Specialty_CarWash	Option=Specialty_Cement_GravelPlant	Option=Specialty_Cemetery_Mausoleum	Option=Specialty_Chemical_OilRefinery	Option=Specialty_ContractorStorageYard	Option=Specialty_CorrectionalFacility	Option=Specialty_Drive_inMovie	Option=Specialty_Landfill	Option=Specialty_Lodge_MeetingHall	Option=Specialty_Lumberyard	Option=Specialty_Marina	Option=Specialty_Movie_Radio_TVStudio	Option=Specialty_ParkingGarage	Option=Specialty_ParkingLot	Option=Specialty_Police_FireStation	Option=Specialty_PostOffice	Option=Specialty_PublicLibrary	Option=Specialty_Radio_TVTransmissionFacilities	Option=Specialty_RailroadYard	Option=Specialty_RecyclingCenter	Option=Specialty_ReligiousFacility	Option=Specialty_Schools	Option=Specialty_Self_Storage	Option=Specialty_Shelter	Option=Specialty_Shipyard	Option=Specialty_Sorority_FraternityHouse	Option=Specialty_Trailer_CamperPark	Option=Specialty_UtilitySub_Station	Option=Specialty_WaterRetentionFacility	Option=Specialty_WaterTreatmentFacility	Option=Specialty_Winery_Vineyard	Option=Sports_Entertainment_AmusementPark	Option=Sports_Entertainment_BaseballField	Option=Sports_Entertainment_Casino	Option=Sports_Entertainment_GolfCourse_DrivingRange	Option=Sports_Entertainment_HorseStables	Option=Sports_Entertainment_RaceTrack	Option=Sports_Entertainment_SkatingRink	Option=Sports_Entertainment_SwimmingPool	Option=Sports_Entertainment_Theater_ConcertHall
ME_Oxford	0.00796812749003984	0.0	0.0	0.0	0.0	0.00199203187250996	0.0	0.0	0.00199203187250996	0.0	0.00199203187250996	0.01593625498007968	0.0	0.03187250996015936	0.00597609561752988	0.00398406374501992	0.0	0.0099601593625498	0.0	0.00199203187250996	0.0	0.0	0.0	0.06772908366533864	0.0	0.0	0.10956175298804781	0.0	0.00597609561752988	0.00199203187250996	0.0	0.0199203187250996	0.00398406374501992	0.00398406374501992	0.0	0.01195219123505976	0.027888446215139442	0.029880478087649404	0.0	0.00398406374501992	0.04780876494023904	0.0	0.0	0.01195219123505976	0.017928286852589643	0.20119521912350596	0.00597609561752988	0.00398406374501992	0.0	0.0	0.04183266932270916	0.017928286852589643	0.043824701195219126	0.027888446215139442	0.11155378486055777	0.00398406374501992	0.0	0.00199203187250996	0.0	0.0	0.0	0.0099601593625498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01195219123505976	0.0	0.00199203187250996	0.0	0.0	0.0	0.0	0.04183266932270916	0.0	0.0	0.0	0.0	0.00796812749003984	0.00597609561752988	0.00199203187250996	0.00199203187250996	0.0	0.0	0.00597609561752988	0.0	0.0	0.0	0.0	0.0	0.0	0.00199203187250996	0.0	0.0	0.0	0.0	0.0	0.0
VT_Rutland	0.002840909090909091	0.0	0.0	0.0	0.0	0.002840909090909091	0.0	0.0	0.0	0.0	0.0	0.03409090909090909	0.0	0.048295454545454544	0.0	0.008522727272727272	0.0	0.022727272727272728	0.0	0.0	0.0	0.0	0.008522727272727272	0.05397727272727273	0.0	0.0	0.07670454545454546	0.0	0.0	0.002840909090909091	0.008522727272727272	0.02556818181818182	0.014204545454545454	0.017045454545454544	0.0	0.022727272727272728	0.011363636363636364	0.048295454545454544	0.0	0.002840909090909091	0.036931818181818184	0.005681818181818182	0.0	0.011363636363636364	0.03409090909090909	0.17897727272727273	0.0	0.0	0.0	0.0	0.07102272727272728	0.0625	0.03977272727272727	0.045454545454545456	0.036931818181818184	0.008522727272727272	0.0	0.0	0.002840909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002840909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.03409090909090909	0.0	0.0	0.0	0.0	0.002840909090909091	0.002840909090909091	0.011363636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA_Bristol	0.002926115581565472	0.006876371616678859	0.0023408924652523777	0.0016093635698610094	0.0	0.002487198244330651	0.000731528895391368	0.0004389173372348208	0.0020482809070958303	0.001463057790782736	0.0026335040234089246	0.003803950256035113	0.0	0.0011704462326261888	0.0026335040234089246	0.003950256035113387	0.0026335040234089246	0.044769568397951716	0.0013167520117044623	0.019604974396488662	0.004535479151426481	0.0005852231163130944	0.002487198244330651	0.08207754206291148	0.0	0.0	0.2719824433065106	0.0013167520117044623	0.0011704462326261888	0.0001463057790782736	0.0013167520117044623	0.022384784198975858	0.007900512070226774	0.007168983174835406	0.0001463057790782736	0.010534016093635698	0.03218727139722019	0.017410387710314557	0.0035113386978785663	0.0002926115581565472	0.010972933430870519	0.004096561814191661	0.001463057790782736	0.005852231163130944	0.01667885881492319	0.1258229700073153	0.003803950256035113	0.0013167520117044623	0.0019019751280175566	0.000731528895391368	0.03701536210680322	0.016825164594001463	0.05442574981711778	0.023701536210680323	0.07915142648134602	0.003365032918800293	0.0	0.003365032918800293	0.0	0.0001463057790782736	0.0004389173372348208	0.002779809802487198	0.0002926115581565472	0.002926115581565472	0.0	0.0	0.0	0.0	0.0001463057790782736	0.007607900512070226	0.0	0.0008778346744696416	0.0	0.001463057790782736	0.0005852231163130944	0.0002926115581565472	0.0035113386978785663	0.0	0.0001463057790782736	0.0	0.0001463057790782736	0.005267008046817849	0.0030724213606437454	0.0035113386978785663	0.0013167520117044623	0.0001463057790782736	0.0	0.0	0.0010241404535479151	0.0	0.0005852231163130944	0.0001463057790782736	0.0002926115581565472	0.0001463057790782736	0.0	0.0008778346744696416	0.0	0.0	0.0004389173372348208	0.0002926115581565472	0.0004389173372348208
VT_Washington	0.003861003861003861	0.0	0.003861003861003861	0.003861003861003861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007722007722007722	0.0	0.011583011583011582	0.03088803088803089	0.003861003861003861	0.003861003861003861	0.023166023166023165	0.0	0.003861003861003861	0.0	0.0	0.0	0.03861003861003861	0.0	0.0	0.09652509652509653	0.003861003861003861	0.0	0.0	0.003861003861003861	0.007722007722007722	0.02702702702702703	0.007722007722007722	0.0	0.05405405405405406	0.011583011583011582	0.04247104247104247	0.0	0.0	0.03088803088803089	0.003861003861003861	0.0	0.011583011583011582	0.015444015444015444	0.14671814671814673	0.0	0.0	0.0	0.0	0.04247104247104247	0.08494208494208494	0.09266409266409266	0.07722007722007722	0.04247104247104247	0.011583011583011582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04247104247104247	0.0	0.0	0.0	0.0	0.007722007722007722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA_Norfolk	0.006453926138400861	0.016314091072068843	0.007529580494801004	0.002509860164933668	0.00017927572606669058	0.0032269630692004303	0.0007171029042667623	0.0005378271782000717	0.0016134815346002152	0.001254930082466834	0.006633201864467551	0.0059160989602007885	0.0	0.003764790247400502	0.0032269630692004303	0.004302617425600574	0.0010756543564001434	0.04410182861240588	0.00035855145213338117	0.01613481534600215	0.005736823234134099	0.00035855145213338117	0.0023305844388669776	0.12280387235568305	0.00017927572606669058	0.0	0.17820007171029043	0.0017927572606669057	0.0005378271782000717	0.0007171029042667623	0.0023305844388669776	0.03513804230907135	0.005019720329867336	0.011473646468268197	0.0007171029042667623	0.014700609537468627	0.0360344209394048	0.018106848332735747	0.0026891358910003586	0.0007171029042667623	0.007708856220867695	0.0051989960559340265	0.0005378271782000717	0.0059160989602007885	0.01613481534600215	0.14001434205808533	0.0032269630692004303	0.0032269630692004303	0.0014342058085335247	0.0010756543564001434	0.0360344209394048	0.022947292936536395	0.06633201864467551	0.032448906418070994	0.03693079956973826	0.0030476873431337396	0.00017927572606669058	0.001254930082466834	0.00017927572606669058	0.0	0.00035855145213338117	0.0030476873431337396	0.0008963786303334528	0.0026891358910003586	0.0005378271782000717	0.00035855145213338117	0.00017927572606669058	0.0	0.00035855145213338117	0.006453926138400861	0.00035855145213338117	0.0010756543564001434	0.00017927572606669058	0.0008963786303334528	0.0010756543564001434	0.0007171029042667623	0.005019720329867336	0.00035855145213338117	0.0010756543564001434	0.0	0.0	0.006633201864467551	0.004661168877733955	0.005557547508067408	0.0007171029042667623	0.00035855145213338117	0.0	0.00035855145213338117	0.0016134815346002152	0.0	0.0	0.0	0.00017927572606669058	0.0	0.00017927572606669058	0.001254930082466834	0.001254930082466834	0.00035855145213338117	0.001254930082466834	0.00017927572606669058	0.0005378271782000717
NH_Carroll	0.0018281535648994515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018281535648994515	0.0	0.043875685557586835	0.0	0.029250457038391225	0.0	0.005484460694698354	0.0	0.003656307129798903	0.0	0.0018281535648994515	0.0	0.0	0.0018281535648994515	0.05850091407678245	0.0	0.0	0.056672760511883	0.0	0.0	0.0018281535648994515	0.0	0.018281535648994516	0.02010968921389397	0.009140767824497258	0.0	0.005484460694698354	0.021937842778793418	0.02010968921389397	0.0	0.0	0.03656307129798903	0.0018281535648994515	0.0	0.009140767824497258	0.016453382084095063	0.2595978062157221	0.0018281535648994515	0.003656307129798903	0.0018281535648994515	0.0018281535648994515	0.08226691042047532	0.029250457038391225	0.0603290676416819	0.038391224862888484	0.08775137111517367	0.0018281535648994515	0.0	0.0	0.0	0.0	0.0	0.003656307129798903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03290676416819013	0.0	0.0	0.0	0.0	0.007312614259597806	0.0	0.012797074954296161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018281535648994515	0.0	0.0	0.0	0.003656307129798903	0.0	0.0	0.0	0.003656307129798903
RI_Newport	0.0	0.002936857562408223	0.002936857562408223	0.0014684287812041115	0.0	0.004405286343612335	0.0	0.0	0.0	0.0	0.0014684287812041115	0.04552129221732746	0.0	0.01762114537444934	0.010279001468428781	0.0014684287812041115	0.0	0.016152716593245228	0.0	0.007342143906020558	0.004405286343612335	0.0	0.0	0.030837004405286344	0.0014684287812041115	0.0	0.08516886930983847	0.0014684287812041115	0.0014684287812041115	0.004405286343612335	0.0014684287812041115	0.016152716593245228	0.013215859030837005	0.01762114537444934	0.0	0.014684287812041116	0.024963289280469897	0.01762114537444934	0.007342143906020558	0.0	0.024963289280469897	0.0	0.0	0.007342143906020558	0.01762114537444934	0.17914831130690162	0.0	0.0014684287812041115	0.0	0.0014684287812041115	0.07488986784140969	0.022026431718061675	0.06754772393538913	0.07929515418502203	0.13215859030837004	0.0014684287812041115	0.0	0.0014684287812041115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014684287812041115	0.0	0.007342143906020558	0.0	0.0	0.0	0.0	0.0	0.0	0.0014684287812041115	0.0	0.0	0.005873715124816446	0.005873715124816446	0.0014684287812041115	0.0	0.002936857562408223	0.0	0.0	0.0	0.0	0.0	0.0	0.0014684287812041115	0.0	0.0014684287812041115	0.0014684287812041115	0.0	0.0	0.0	0.0014684287812041115	0.002936857562408223
NH_Grafton	0.005199306759098787	0.0034662045060658577	0.0034662045060658577	0.0	0.0	0.006932409012131715	0.0	0.0	0.0	0.0	0.0034662045060658577	0.024263431542461005	0.0	0.02772963604852686	0.0034662045060658577	0.01733102253032929	0.0	0.029462738301559793	0.0	0.0	0.0	0.0	0.0034662045060658577	0.0779896013864818	0.0	0.0	0.12824956672443674	0.006932409012131715	0.0034662045060658577	0.0	0.0034662045060658577	0.019064124783362217	0.01386481802426343	0.01386481802426343	0.0	0.012131715771230503	0.02079722703639515	0.01733102253032929	0.0	0.0	0.029462738301559793	0.0017331022530329288	0.0	0.006932409012131715	0.01733102253032929	0.20103986135181975	0.0	0.0017331022530329288	0.0	0.0	0.05025996533795494	0.03119584055459272	0.06932409012131716	0.029462738301559793	0.038128249566724434	0.0	0.0	0.0	0.0	0.0	0.0034662045060658577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017331022530329288	0.0	0.0017331022530329288	0.0	0.0	0.0	0.0	0.03986135181975736	0.0	0.0	0.0	0.0	0.008665511265164644	0.0034662045060658577	0.010398613518197574	0.0	0.0	0.0	0.0017331022530329288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034662045060658577	0.0	0.0034662045060658577	0.0	0.0	0.0
RI_Providence	0.0010602205258693808	0.0039228159457167094	0.0022264631043256997	0.0008481764206955047	0.00010602205258693808	0.0039228159457167094	0.00042408821034775233	0.00021204410517387616	0.0015903307888040711	0.0015903307888040711	0.0019083969465648854	0.00275657336726039	0.0	0.0008481764206955047	0.00021204410517387616	0.0039228159457167094	0.001378286683630195	0.08078880407124682	0.0008481764206955047	0.020144189991518235	0.004664970313825276	0.00042408821034775233	0.0014843087362171332	0.08619592875318066	0.00042408821034775233	0.00010602205258693808	0.2143765903307888	0.0021204410517387615	0.00042408821034775233	0.0010602205258693808	0.001378286683630195	0.02873197625106022	0.010920271416454623	0.019720101781170483	0.00010602205258693808	0.008693808312128922	0.03827396098388465	0.011768447837150127	0.004664970313825276	0.0008481764206955047	0.010920271416454623	0.0039228159457167094	0.00042408821034775233	0.0057251908396946565	0.01219253604749788	0.1322094995759118	0.0029686174724342664	0.001272264631043257	0.0009541984732824427	0.0010602205258693808	0.04071246819338423	0.01155640373197625	0.04018235793044953	0.026293469041560644	0.10199321458863443	0.0020144189991518234	0.00010602205258693808	0.0010602205258693808	0.0	0.0	0.0009541984732824427	0.0028625954198473282	0.0003180661577608143	0.0005301102629346904	0.00010602205258693808	0.0003180661577608143	0.00010602205258693808	0.0	0.0	0.006043256997455471	0.0	0.0007421543681085666	0.00042408821034775233	0.0021204410517387615	0.0029686174724342664	0.001272264631043257	0.0005301102629346904	0.00021204410517387616	0.00021204410517387616	0.00010602205258693808	0.00010602205258693808	0.004664970313825276	0.005831212892281595	0.0029686174724342664	0.0009541984732824427	0.0	0.0	0.0	0.0021204410517387615	0.0	0.00010602205258693808	0.0	0.00010602205258693808	0.00010602205258693808	0.00010602205258693808	0.0003180661577608143	0.0003180661577608143	0.0	0.0005301102629346904	0.0005301102629346904	0.0007421543681085666
RI_Kent	0.0027100271002710027	0.005420054200542005	0.0065040650406504065	0.0016260162601626016	0.0	0.007046070460704607	0.0	0.0	0.001084010840108401	0.0005420054200542005	0.002168021680216802	0.00921409214092141	0.0	0.0032520325203252032	0.0	0.005962059620596206	0.0005420054200542005	0.06829268292682927	0.0005420054200542005	0.017344173441734417	0.014092140921409214	0.002168021680216802	0.002168021680216802	0.11598915989159891	0.004336043360433604	0.0005420054200542005	0.08563685636856369	0.001084010840108401	0.0005420054200542005	0.0005420054200542005	0.001084010840108401	0.04173441734417344	0.010298102981029811	0.00921409214092141	0.0	0.01951219512195122	0.02981029810298103	0.02005420054200542	0.002168021680216802	0.0005420054200542005	0.014634146341463415	0.0065040650406504065	0.0016260162601626016	0.004336043360433604	0.01951219512195122	0.23685636856368564	0.001084010840108401	0.0027100271002710027	0.001084010840108401	0.0016260162601626016	0.05962059620596206	0.020596205962059622	0.016802168021680216	0.022764227642276424	0.04607046070460705	0.003794037940379404	0.0005420054200542005	0.0005420054200542005	0.004878048780487805	0.0005420054200542005	0.0	0.0027100271002710027	0.0	0.0	0.0016260162601626016	0.0	0.0	0.0	0.0	0.002168021680216802	0.0	0.001084010840108401	0.0	0.0005420054200542005	0.0016260162601626016	0.0016260162601626016	0.0027100271002710027	0.0	0.0	0.0	0.0	0.003794037940379404	0.016260162601626018	0.0027100271002710027	0.0	0.0	0.0	0.0	0.0005420054200542005	0.0	0.0005420054200542005	0.0	0.0	0.0	0.0	0.0016260162601626016	0.0005420054200542005	0.0	0.0	0.0	0.0
VT_Lamoille	0.008264462809917356	0.008264462809917356	0.008264462809917356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03305785123966942	0.0	0.049586776859504134	0.0	0.008264462809917356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05785123966942149	0.0	0.0	0.049586776859504134	0.0	0.0	0.008264462809917356	0.0	0.01652892561983471	0.024793388429752067	0.03305785123966942	0.0	0.01652892561983471	0.008264462809917356	0.06611570247933884	0.0	0.0	0.01652892561983471	0.0	0.0	0.024793388429752067	0.024793388429752067	0.17355371900826447	0.0	0.0	0.008264462809917356	0.0	0.09917355371900827	0.05785123966942149	0.05785123966942149	0.01652892561983471	0.03305785123966942	0.008264462809917356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008264462809917356	0.0	0.008264462809917356	0.0	0.0	0.0	0.0	0.0	0.0	0.06611570247933884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CT_Hartford	0.0022389253158483927	0.02486806332960179	0.0011194626579241963	0.006316967855429394	0.00023988485526947067	0.002798656644810491	0.00031984647369262754	0.00023988485526947067	0.0008795778026547258	0.0011194626579241963	0.0009595394210778827	0.005917159763313609	0.0	0.003438349592195746	0.0006396929473852551	0.013833359987206141	0.0015992323684631377	0.08763793379177995	0.00015992323684631377	0.01895090356628818	0.00359827282904206	0.00031984647369262754	0.0010395010395010396	0.09035662881816728	0.00023988485526947067	0.0	0.18870941947865025	0.00023988485526947067	0.00031984647369262754	0.0007996161842315689	0.0011994242763473534	0.04158004158004158	0.004158004158004158	0.007516392131776747	0.00015992323684631377	0.014712937789860867	0.04573804573804574	0.018551095474172396	0.0023988485526947067	0.0007996161842315689	0.007596353750199904	0.00487765872381257	0.00031984647369262754	0.003998080921157845	0.018551095474172396	0.1574444266751959	0.0036782344474652166	0.0019990404605789223	0.0023988485526947067	0.0012793858947705101	0.03502318886934271	0.024788101711178633	0.014872861026707181	0.021189828882136573	0.05957140572525188	0.0031185031185031187	0.00015992323684631377	0.002878618263233648	0.00023988485526947067	0.00023988485526947067	0.000719654565808412	0.004637773868543099	0.00039980809211578443	0.0	0.00031984647369262754	0.0006396929473852551	0.00023988485526947067	7.996161842315688e-05	0.0	0.007036622421237806	7.996161842315688e-05	0.0	7.996161842315688e-05	0.0012793858947705101	0.0022389253158483927	0.002798656644810491	0.002798656644810491	0.000719654565808412	0.00023988485526947067	0.0	0.00015992323684631377	0.004717735486966256	0.002158963697425236	0.00487765872381257	0.000719654565808412	0.0	0.0	0.0	0.00031984647369262754	0.0	7.996161842315688e-05	0.0	0.00015992323684631377	7.996161842315688e-05	0.0	0.0009595394210778827	0.00015992323684631377	0.00023988485526947067	0.00023988485526947067	0.0	0.0008795778026547258
ME_Waldo	0.0	0.0	0.0	0.0	0.0	0.011834319526627219	0.005917159763313609	0.0	0.0	0.0	0.0	0.047337278106508875	0.0	0.05917159763313609	0.005917159763313609	0.0	0.0	0.023668639053254437	0.0	0.005917159763313609	0.0	0.0	0.005917159763313609	0.05325443786982249	0.0	0.0	0.05917159763313609	0.0	0.01775147928994083	0.0	0.0	0.005917159763313609	0.0	0.0	0.0	0.005917159763313609	0.011834319526627219	0.023668639053254437	0.011834319526627219	0.0	0.029585798816568046	0.0	0.0	0.005917159763313609	0.011834319526627219	0.1952662721893491	0.0	0.0	0.0	0.0	0.08284023668639054	0.047337278106508875	0.03550295857988166	0.011834319526627219	0.08875739644970414	0.005917159763313609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005917159763313609	0.0	0.0	0.0	0.0	0.07100591715976332	0.0	0.0	0.005917159763313609	0.0	0.0	0.011834319526627219	0.01775147928994083	0.0	0.0	0.0	0.005917159763313609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011834319526627219	0.0	0.0	0.0	0.0	0.0
MA_Dukes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018867924528301886	0.0	0.0	0.09433962264150944	0.0	0.03773584905660377	0.0	0.0	0.0	0.0	0.0	0.018867924528301886	0.0	0.0	0.0	0.0	0.0	0.0	0.018867924528301886	0.0	0.0	0.0	0.0	0.018867924528301886	0.0	0.0	0.0	0.0	0.0	0.018867924528301886	0.0	0.0	0.0	0.0	0.0	0.05660377358490566	0.0	0.24528301886792453	0.0	0.0	0.0	0.0	0.09433962264150944	0.09433962264150944	0.1509433962264151	0.03773584905660377	0.03773584905660377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018867924528301886	0.0	0.0	0.0	0.0	0.03773584905660377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RI_Bristol	0.002617801047120419	0.002617801047120419	0.0	0.0	0.0	0.002617801047120419	0.0	0.0	0.0	0.0	0.0	0.015706806282722512	0.0	0.005235602094240838	0.0	0.002617801047120419	0.0	0.05235602094240838	0.0	0.03664921465968586	0.007853403141361256	0.0	0.0	0.10209424083769633	0.0	0.0	0.0968586387434555	0.0	0.0	0.0	0.002617801047120419	0.028795811518324606	0.007853403141361256	0.01832460732984293	0.0	0.010471204188481676	0.020942408376963352	0.02617801047120419	0.005235602094240838	0.0	0.002617801047120419	0.005235602094240838	0.0	0.007853403141361256	0.010471204188481676	0.1387434554973822	0.002617801047120419	0.0	0.0	0.0	0.05759162303664921	0.015706806282722512	0.05759162303664921	0.07068062827225131	0.1518324607329843	0.005235602094240838	0.0	0.0	0.0	0.0	0.0	0.002617801047120419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002617801047120419	0.0	0.0	0.0	0.0	0.002617801047120419	0.002617801047120419	0.0	0.0	0.0	0.0	0.0	0.007853403141361256	0.0	0.002617801047120419	0.002617801047120419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002617801047120419	0.0	0.0	0.0	0.0	0.0
MA_Franklin	0.0	0.002680965147453083	0.002680965147453083	0.0	0.0	0.0013404825737265416	0.0	0.0	0.002680965147453083	0.0	0.006702412868632708	0.004021447721179625	0.0	0.005361930294906166	0.0013404825737265416	0.00938337801608579	0.0	0.04691689008042895	0.0	0.0160857908847185	0.0013404825737265416	0.0013404825737265416	0.0	0.13002680965147453	0.0	0.0	0.14209115281501342	0.0	0.0013404825737265416	0.0013404825737265416	0.0	0.013404825737265416	0.00938337801608579	0.006702412868632708	0.0013404825737265416	0.012064343163538873	0.028150134048257374	0.02680965147453083	0.004021447721179625	0.0	0.021447721179624665	0.0	0.0	0.005361930294906166	0.010723860589812333	0.18498659517426275	0.005361930294906166	0.004021447721179625	0.0013404825737265416	0.0	0.036193029490616625	0.01742627345844504	0.040214477211796246	0.03753351206434316	0.064343163538874	0.006702412868632708	0.0	0.0013404825737265416	0.002680965147453083	0.0013404825737265416	0.004021447721179625	0.005361930294906166	0.0	0.0	0.0	0.0013404825737265416	0.0	0.0	0.0	0.013404825737265416	0.0	0.0	0.0	0.0	0.0013404825737265416	0.0	0.02546916890080429	0.0	0.0	0.0	0.0	0.00938337801608579	0.00938337801608579	0.002680965147453083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005361930294906166	0.0013404825737265416	0.0	0.0	0.0	0.0013404825737265416
ME_Lincoln	0.0	0.0	0.0	0.0	0.0	0.00423728813559322	0.0	0.0	0.0	0.0	0.0	0.03177966101694915	0.0	0.023305084745762712	0.01059322033898305	0.0	0.0	0.00847457627118644	0.0	0.014830508474576272	0.0	0.0	0.0	0.029661016949152543	0.0	0.0	0.01694915254237288	0.00211864406779661	0.00423728813559322	0.0	0.0	0.029661016949152543	0.01059322033898305	0.012711864406779662	0.0	0.01059322033898305	0.03389830508474576	0.03177966101694915	0.00211864406779661	0.00211864406779661	0.03389830508474576	0.00211864406779661	0.0	0.00423728813559322	0.006355932203389831	0.2584745762711864	0.00211864406779661	0.006355932203389831	0.00211864406779661	0.0	0.07627118644067797	0.012711864406779662	0.0614406779661017	0.0423728813559322	0.10805084745762712	0.012711864406779662	0.0	0.00423728813559322	0.00211864406779661	0.0	0.0	0.00423728813559322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01059322033898305	0.0	0.00423728813559322	0.0	0.0	0.0	0.0	0.038135593220338986	0.0	0.0	0.00211864406779661	0.0	0.00423728813559322	0.00211864406779661	0.006355932203389831	0.0	0.00211864406779661	0.0	0.00423728813559322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211864406779661	0.0	0.0	0.00423728813559322
ME_Hancock	0.0	0.0027247956403269754	0.0027247956403269754	0.0027247956403269754	0.0	0.008174386920980926	0.0	0.0	0.0	0.0	0.0	0.0681198910081744	0.0	0.0681198910081744	0.005449591280653951	0.0	0.0	0.021798365122615803	0.0	0.0	0.013623978201634877	0.0	0.0	0.02452316076294278	0.0	0.0	0.05994550408719346	0.0	0.013623978201634877	0.0	0.0	0.005449591280653951	0.005449591280653951	0.010899182561307902	0.0	0.010899182561307902	0.010899182561307902	0.051771117166212535	0.0027247956403269754	0.0	0.021798365122615803	0.0027247956403269754	0.0	0.010899182561307902	0.008174386920980926	0.18256130790190736	0.0027247956403269754	0.0027247956403269754	0.0	0.0	0.08991825613079019	0.051771117166212535	0.043596730245231606	0.02452316076294278	0.07629427792915532	0.010899182561307902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008174386920980926	0.0	0.0	0.0	0.0	0.051771117166212535	0.0	0.0	0.0	0.0	0.0	0.005449591280653951	0.008174386920980926	0.0	0.0	0.0	0.0027247956403269754	0.0	0.0	0.0	0.0	0.0027247956403269754	0.0	0.0	0.0027247956403269754	0.0	0.0	0.0	0.0	0.0
NH_Sullivan	0.0	0.0	0.0	0.0	0.0	0.004291845493562232	0.0	0.0	0.0	0.0	0.0	0.004291845493562232	0.0	0.017167381974248927	0.0	0.02575107296137339	0.0	0.06437768240343347	0.0	0.012875536480686695	0.0	0.0	0.0	0.0815450643776824	0.0	0.0	0.12446351931330472	0.0	0.0	0.0	0.0	0.004291845493562232	0.004291845493562232	0.017167381974248927	0.0	0.017167381974248927	0.03862660944206009	0.02145922746781116	0.0	0.004291845493562232	0.008583690987124463	0.0	0.0	0.008583690987124463	0.012875536480686695	0.1630901287553648	0.0	0.004291845493562232	0.0	0.0	0.017167381974248927	0.05150214592274678	0.05150214592274678	0.060085836909871244	0.055793991416309016	0.004291845493562232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008583690987124463	0.0	0.0	0.0	0.0	0.0	0.0	0.060085836909871244	0.0	0.0	0.0	0.004291845493562232	0.008583690987124463	0.012875536480686695	0.017167381974248927	0.0	0.0	0.0	0.004291845493562232	0.0	0.0	0.0	0.0	0.004291845493562232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
